card_id,user_id,card_type,card_number,expiry_date,credit_limit,current_balance,status
44748,90124,MasterCard,4656358108443483,10/33,500000,59515.58,blocked
44749,46702,Visa,30070906455230,10/33,200000,22489.93,blocked
44750,28958,American Express,3594853395237074,12/26,100000,11601.05,expired
44751,5805,Visa,4644931824084313,11/28,50000,73154.04,blocked
44752,20781,Visa,30522692392332,04/33,500000,56864.52,active
44753,27280,Visa,4547427462057933,02/35,200000,43064.17,blocked
44754,73710,American Express,30248669942756,04/34,200000,16282.04,active
44755,26995,MasterCard,4068801738366675,09/28,200000,27081.4,active
44756,23488,American Express,2630380609819032,06/28,500000,7085.2,blocked
44757,54517,MasterCard,4864990627304,02/27,50000,17076.21,blocked
44758,28638,MasterCard,375353649733367,01/32,100000,37791.42,active
44759,68105,Visa,6011198899306837,08/33,500000,13408.76,blocked
44760,73968,Discover,213108117904205,07/28,100000,26774.22,blocked
44761,10622,American Express,4222987812345719828,01/28,50000,32019.32,blocked
44762,93779,American Express,4841114392677362912,12/33,100000,52235.64,active
44763,35,MasterCard,3543731157931005,01/33,200000,90349.17,active
44764,50487,Visa,4602588778576879365,06/28,200000,63119.37,active
44765,38141,Visa,180037612498398,10/27,200000,96503.39,blocked
44766,56968,Discover,4603189792331609,09/27,200000,3030.86,active
44767,94458,Discover,4853528513368225,03/33,50000,87694.94,active
44768,73858,Discover,3599793143490697,03/34,200000,88600.45,blocked
44769,27773,Visa,3574382146722501,08/26,500000,82034.46,expired
44770,74832,MasterCard,213143871569225,03/28,50000,53313.51,blocked
44771,5872,Discover,5425095107790491,05/32,200000,8066.85,blocked
44772,28642,American Express,4941285003811,12/25,500000,85744.68,blocked
44773,51351,American Express,2227447362575165,08/29,200000,5071.35,expired
44774,22104,MasterCard,4269645263260358,07/31,100000,18637.25,active
44775,25446,Visa,4545866939549,11/32,500000,19070.8,blocked
44776,10970,American Express,4989603637698075,12/29,100000,85187.59,expired
44777,35149,MasterCard,676107983477,10/25,50000,79742.29,active
44778,80931,American Express,3592505244166563,11/26,500000,72241.91,blocked
44779,2580,MasterCard,36941448296296,12/28,100000,53330.61,active
44780,91047,Discover,3566989839403866,06/28,200000,9205.33,expired
44781,31269,MasterCard,4819373875153136,06/34,50000,4762.19,expired
44782,90953,American Express,4160973035387,08/32,500000,84111.32,expired
44783,1862,American Express,4494041154329809468,03/33,500000,85866.38,expired
44784,94248,Visa,374210446930540,01/34,50000,44792.39,blocked
44785,32109,MasterCard,4388984708193,09/30,200000,50248.75,blocked
44786,32083,American Express,60482018318,08/31,500000,19095.23,active
44787,50598,Discover,6011137124646898,06/32,500000,61273.65,expired
44788,32715,American Express,4990751823822,05/31,200000,10092.92,expired
44789,97487,MasterCard,5149264466259135,05/32,50000,34780.66,expired
44790,8131,American Express,4245861097478210,05/30,200000,40096.73,active
44791,47164,MasterCard,2318695144370277,09/25,200000,30874.12,expired
44792,13702,American Express,4316039230988,08/34,50000,19293.09,blocked
44793,24303,Visa,676282579785,03/28,500000,32158.68,active
44794,24352,Visa,2414537222067701,04/25,50000,35371.21,expired
44795,24711,Visa,4890752448052085,11/27,50000,9651.16,active
44796,36150,MasterCard,3557610475908056,07/30,100000,63425.9,blocked
44797,22740,American Express,3580319595146156,01/35,200000,94074.04,expired
44798,6410,Visa,30196503332710,11/33,50000,38653.44,expired
44799,33040,MasterCard,213150002761415,11/34,500000,96473.71,active
44800,64686,Discover,180053679041575,06/28,200000,33525.38,expired
44801,86237,Visa,373147943213866,07/33,200000,57244.72,blocked
44802,79718,Visa,4233152585569429,03/27,50000,66410.56,expired
44803,52093,Discover,565232282386,11/29,50000,88941.34,active
44804,92229,Discover,3504166544229598,12/30,500000,99619.34,active
44805,44865,Visa,379892979916874,08/34,100000,79252.32,expired
44806,76107,Visa,2241245447484888,10/27,100000,87491.02,blocked
44807,20554,American Express,180017891212561,02/26,100000,12477.61,expired
44808,33946,Visa,4543826163052,07/28,50000,81970.78,blocked
44809,60856,MasterCard,4429537402176511,01/29,100000,82488.13,active
44810,72087,Visa,3525645591993342,08/29,500000,49865.09,expired
44811,88720,Visa,6011940173915720,10/29,200000,56214.91,active
44812,69364,Visa,2289385533964162,09/25,100000,6001.65,active
44813,31351,MasterCard,3548109464644410,10/30,200000,7296.25,active
44814,99577,Discover,3598279449167586,10/27,200000,87117.46,expired
44815,39942,Discover,2549405591704817,01/33,200000,99953.85,active
44816,42354,Discover,4542907037227,06/32,100000,91585.0,active
44817,82429,Discover,4590200952076507,11/29,50000,82027.48,active
44818,56954,Discover,2240959349128390,12/25,50000,50107.71,expired
44819,63776,American Express,4922583989319589,09/27,500000,97493.99,active
44820,38805,American Express,30283099575645,06/31,200000,67580.24,expired
44821,32764,Discover,4365473567602297,09/32,500000,3776.52,active
44822,84125,American Express,213117587072955,08/28,100000,50839.83,active
44823,37741,Visa,371671770227568,06/25,500000,24427.78,blocked
44824,48970,Discover,371238717528365,04/33,500000,94843.08,active
44825,16273,American Express,6520140902878034,12/26,200000,57654.19,expired
44826,71614,American Express,4446955131707845,08/31,200000,78359.81,active
44827,91754,American Express,3506775484943873,11/30,500000,61980.02,blocked
44828,85564,Discover,4140121896856,10/31,100000,74315.87,active
44829,12259,American Express,373955662067945,07/25,50000,84406.43,expired
44830,84813,American Express,4370271823452223,06/27,50000,58122.77,expired
44831,20054,American Express,6592610044374400,05/25,500000,99838.57,expired
44832,72477,Discover,4038791130188537,03/29,200000,53228.83,expired
44833,72091,Discover,639025422606,03/31,50000,87415.53,blocked
44834,22638,MasterCard,3546995098349729,04/29,500000,75378.02,active
44835,94294,Discover,4493887914771973,01/28,200000,42089.79,expired
44836,5116,MasterCard,4447882497372,02/29,500000,81011.11,blocked
44837,48249,MasterCard,348670389353252,10/26,100000,86645.37,active
44838,82605,MasterCard,6011009201974586,04/31,500000,2526.31,blocked
44839,15611,American Express,30496913837989,07/30,500000,18719.03,active
44840,20657,MasterCard,503874476230,12/25,500000,36402.32,active
44841,76263,Discover,4693360261667671,11/33,100000,33935.79,expired
44842,4284,American Express,3591120287131549,10/27,100000,25955.27,expired
44843,15910,American Express,4094809356438,04/27,200000,53884.45,active
44844,80369,Discover,676237673626,06/34,200000,33686.68,expired
44845,83529,American Express,30557355717367,05/31,200000,29691.43,blocked
44846,71882,American Express,562928233914,04/29,50000,97315.92,expired
44847,34977,Discover,180090263667605,04/30,500000,25382.04,blocked
44848,17509,MasterCard,375297660869214,04/34,200000,32740.2,expired
44849,98581,Visa,30381272676733,05/33,50000,17955.2,expired
44850,44603,MasterCard,36057943010106,01/30,50000,24123.28,active
44851,37893,American Express,582730666812,03/26,500000,8594.28,blocked
44852,80610,Discover,372546619547864,05/30,200000,54948.35,blocked
44853,16884,Discover,213148410440077,09/27,50000,94625.19,expired
44854,84676,American Express,4029436800670691619,08/29,200000,21566.7,active
44855,5917,MasterCard,349699804909421,12/26,100000,77336.99,expired
44856,77618,Discover,3597836658949375,10/33,100000,46652.25,active
44857,32143,Visa,3540403741679887,02/30,500000,70738.27,expired
44858,95543,American Express,4695572445845803,08/33,200000,49610.76,expired
44859,7927,MasterCard,4526498309400,08/34,500000,67357.09,expired
44860,48788,MasterCard,213126525539496,03/28,500000,45954.43,expired
44861,1740,Visa,676152681034,05/32,50000,94572.87,blocked
44862,72241,Visa,180060947795437,02/34,50000,53991.94,blocked
44863,87393,American Express,4672267813635889,06/28,100000,62516.65,expired
44864,21982,Visa,4949476883198750869,05/33,100000,15630.0,active
44865,79576,Discover,6011064987226941,05/33,100000,17689.81,expired
44866,82422,MasterCard,2252553009962506,04/34,50000,58027.97,blocked
44867,44251,American Express,340317777889491,03/34,50000,16512.49,blocked
44868,38111,Discover,213125733804593,10/26,100000,62186.28,active
44869,48664,Discover,3516308850773787,10/28,200000,22738.78,active
44870,170,MasterCard,60432801623,08/28,50000,22824.18,active
44871,22451,Discover,4825233460294646717,06/34,100000,69537.9,active
44872,87742,American Express,676318749261,09/30,500000,18121.25,expired
44873,32584,American Express,343611529078115,08/31,50000,85645.9,expired
44874,81279,Discover,180083423530912,05/33,200000,66417.48,active
44875,6648,MasterCard,4653718089230,05/33,100000,43015.64,blocked
44876,77227,American Express,4159535570919320,04/28,100000,32941.94,blocked
44877,10582,MasterCard,30353102296925,12/33,50000,85040.45,expired
44878,67234,Discover,4945830473510,04/26,100000,38396.43,expired
44879,61802,Discover,4956684986716598430,07/32,50000,63327.17,expired
44880,5483,American Express,583138522128,07/29,500000,82757.7,expired
44881,82224,Visa,676144925010,08/26,500000,17237.82,active
44882,94071,Discover,2314174613826627,11/30,100000,85659.0,expired
44883,35036,Discover,3546439579032306,10/32,100000,72040.22,blocked
44884,3697,Visa,4085292362492863509,12/32,500000,27862.9,expired
44885,65490,Visa,3581493868692995,12/30,100000,48391.35,active
44886,87421,Discover,676255279918,09/33,50000,85410.55,active
44887,64558,Visa,3587778108635026,11/34,500000,99152.75,expired
44888,67277,Discover,371250474049220,09/28,100000,48077.88,expired
44889,34722,Discover,4749395073967608,04/31,200000,1708.85,active
44890,717,MasterCard,4149396845296389,10/27,200000,33604.13,expired
44891,42722,MasterCard,4858627745491237483,08/32,100000,76857.13,expired
44892,76804,American Express,6569606237572353,05/29,200000,1323.08,blocked
44893,56723,Visa,4098584110449,07/27,50000,27031.83,expired
44894,36855,Discover,6011565417357445,07/25,200000,97114.82,expired
44895,74386,Discover,6511521260233980,01/27,500000,65173.08,active
44896,13724,Discover,6011206063009150,10/29,50000,462.3,blocked
44897,63152,Visa,3519320195143714,02/32,50000,68824.81,blocked
44898,31068,Discover,4821674600627,11/34,100000,17251.95,expired
44899,25769,American Express,4827446829256724,10/33,100000,23709.06,active
44900,74017,Discover,4512910861324252,08/34,50000,7098.53,expired
44901,50993,MasterCard,346110593409626,11/33,500000,61631.09,blocked
44902,19129,Discover,501800974971,02/33,100000,56571.1,active
44903,54036,American Express,4485036662652031455,08/29,200000,57325.52,active
44904,22720,MasterCard,4873139220994810,02/33,50000,70018.49,blocked
44905,27423,American Express,372043123170870,02/31,100000,72851.87,blocked
44906,16656,MasterCard,6011468157198519,06/33,100000,37856.95,active
44907,75073,MasterCard,4382163536278423,01/26,100000,42913.65,active
44908,52045,Visa,38296393777677,03/32,500000,7939.27,expired
44909,33646,Visa,4755101501729,11/31,100000,72651.0,blocked
44910,24316,Visa,6011461840073371,08/29,500000,30103.06,blocked
44911,94960,Discover,4311986211313,07/33,50000,80107.66,active
44912,78188,MasterCard,213119255282650,05/30,50000,12212.85,expired
44913,73087,Discover,377198559740680,11/27,200000,65414.85,active
44914,58009,MasterCard,3513062639023815,12/29,200000,8248.24,active
44915,85317,Discover,676204137092,08/27,50000,25325.93,expired
44916,22200,Discover,560455062714,02/31,50000,7791.15,active
44917,6690,Discover,3587061281787595,10/34,500000,48819.95,expired
44918,61489,Discover,180028604792997,03/35,500000,89126.84,blocked
44919,53901,Visa,2226291068928042,08/29,500000,95219.16,active
44920,32462,MasterCard,3532139801221042,05/32,500000,69898.73,blocked
44921,34782,Visa,4645116868579,12/32,500000,64812.89,blocked
44922,24918,American Express,378085096591057,06/34,100000,11455.5,blocked
44923,11591,MasterCard,4368306227789897573,08/25,100000,65685.3,blocked
44924,60286,Visa,5135199454836021,09/30,50000,18288.14,active
44925,62563,MasterCard,346715838455349,04/27,100000,15642.18,expired
44926,40490,Discover,4432049811234167,06/34,100000,60012.36,blocked
44927,48504,Visa,6566431109731349,02/35,200000,5643.73,active
44928,85582,Discover,3533108157759425,07/28,200000,77101.37,blocked
44929,83846,Discover,6011483122027446,11/32,500000,73181.54,blocked
44930,67372,MasterCard,4544611316422335,10/25,100000,43657.86,expired
44931,49880,American Express,2347450050053441,08/31,50000,69886.23,expired
44932,8624,Visa,36782108904799,11/33,200000,6796.53,expired
44933,57245,American Express,6539908038223880,10/29,100000,44185.26,blocked
44934,70750,Visa,3595357781498661,03/33,200000,37912.01,expired
44935,51138,Discover,2492289829033851,12/27,500000,33074.89,blocked
44936,68692,American Express,180042664783804,12/25,500000,39980.47,active
44937,98637,American Express,4744380935174121273,04/25,100000,95921.5,expired
44938,60300,Visa,4141803221418014,02/31,50000,6837.18,blocked
44939,3881,MasterCard,5351259129033813,06/26,100000,24520.6,active
44940,89968,American Express,3528754028118890,04/32,500000,36377.39,blocked
44941,51908,Discover,4135054987594790,04/25,50000,51065.57,expired
44942,71582,American Express,213141208147277,11/25,200000,18662.34,blocked
44943,22704,American Express,4089238120175675841,12/31,500000,80370.12,expired
44944,21494,Visa,3509793762614568,08/26,50000,41157.25,active
44945,68143,MasterCard,676362772714,11/30,100000,55835.23,active
44946,1862,American Express,30286016007014,09/29,50000,62950.74,blocked
44947,18819,Visa,3503328086548931,07/28,200000,63308.54,expired
44948,44192,Discover,2704114116835228,01/33,50000,9989.42,blocked
44949,40187,MasterCard,373418637368146,02/33,200000,16101.55,blocked
44950,39975,American Express,3507826414701003,02/30,500000,15073.07,expired
44951,16263,Visa,6011620157311548,12/26,500000,28203.16,blocked
44952,21933,Discover,4193494447682,05/33,100000,4954.8,expired
44953,47716,Visa,38446939155611,12/30,50000,70282.54,blocked
44954,85839,MasterCard,4112516092842518899,10/28,50000,38039.26,blocked
44955,26125,Visa,3536291742232814,10/25,100000,83539.81,blocked
44956,19708,MasterCard,4296221634281213,01/34,100000,34489.31,expired
44957,53521,Visa,4600424595711910,08/30,200000,86558.02,active
44958,80381,Visa,675941146127,09/27,100000,92583.04,blocked
44959,50332,American Express,560569138103,10/25,50000,87432.63,blocked
44960,25846,Discover,377202413122620,06/34,100000,59251.56,active
44961,56665,Visa,4543696115711,04/34,100000,83239.98,expired
44962,50436,American Express,565523071639,04/32,500000,42055.42,expired
44963,36088,American Express,3536497863755984,03/28,100000,18442.03,blocked
44964,64250,MasterCard,4518471265961995,08/28,50000,20591.4,active
44965,802,Discover,30213191702722,07/34,200000,97467.17,blocked
44966,46000,American Express,4453543389821486709,01/28,100000,87843.2,expired
44967,50602,MasterCard,5393255552099586,08/30,50000,16657.88,blocked
44968,63051,MasterCard,343909279174906,03/30,200000,89596.12,blocked
44969,50869,American Express,4057447297157,11/26,50000,82562.16,active
44970,68502,American Express,4211174572403,08/34,100000,76868.49,blocked
44971,64350,MasterCard,30351633173712,05/31,50000,91492.18,expired
44972,70378,MasterCard,639058231569,05/32,50000,31716.6,expired
44973,71289,Discover,4714298320949778,01/26,500000,41333.75,active
44974,74780,Discover,6566463907328978,07/33,500000,40701.45,expired
44975,97107,American Express,30362067332971,01/26,200000,31150.9,active
44976,19272,MasterCard,4693370835861293792,09/32,50000,83597.96,active
44977,1118,Discover,3588687111978621,03/34,100000,71526.62,blocked
44978,15482,MasterCard,30225949217753,06/33,500000,9053.51,expired
44979,22318,American Express,4685730407427703,08/26,50000,1373.6,active
44980,46422,Discover,2274412839309962,12/25,500000,99983.2,active
44981,19917,American Express,3571775481619658,10/34,200000,87827.45,expired
44982,76802,American Express,4575236716134991,11/27,200000,91466.01,active
44983,51318,Visa,4800622827833924130,12/33,500000,81396.96,active
44984,42472,Visa,2225117830341761,06/27,50000,77261.83,expired
44985,92347,MasterCard,213105278736814,01/26,200000,14373.68,expired
44986,40451,MasterCard,4823731031099788,10/29,50000,73458.08,active
44987,73504,Visa,676125932423,03/26,50000,51705.2,active
44988,83264,Visa,4905970865057948612,09/33,50000,4603.02,blocked
44989,92153,American Express,3573899469648683,07/32,500000,44963.12,expired
44990,48211,American Express,4216149133842581141,05/26,200000,68395.33,expired
44991,18726,Visa,502099640109,09/28,50000,61493.31,active
44992,51350,Discover,4483940989486043,12/26,50000,31749.3,expired
44993,54169,MasterCard,30399517897427,12/30,50000,95776.54,expired
44994,81589,Discover,374023101909067,07/31,100000,29881.15,blocked
44995,43489,MasterCard,3587930893331572,04/31,500000,5937.93,blocked
44996,7370,American Express,4459866631931443,09/34,100000,19598.79,blocked
44997,14973,MasterCard,4190697259245,01/30,200000,52949.34,active
44998,39626,Visa,180023638529929,11/30,200000,82029.25,blocked
44999,20217,Discover,676204146143,04/27,500000,96123.57,active
45000,63768,Discover,6011374848781319,05/32,50000,66793.54,expired
45001,36714,American Express,4270331207013523309,01/32,100000,28645.75,active
45002,51034,Discover,30422321400459,12/28,100000,92441.02,blocked
45003,8888,Visa,6596037347853375,06/30,500000,82015.39,expired
45004,36942,Discover,4991112444068148,07/30,100000,90499.08,expired
45005,13133,MasterCard,4090657535594287,01/27,200000,87938.97,expired
45006,57286,MasterCard,377856016911919,12/34,500000,23698.62,active
45007,18427,Discover,180075318656414,07/34,200000,79688.43,blocked
45008,46001,American Express,376341265848725,11/33,200000,26067.38,blocked
45009,80088,Discover,349044904823372,05/25,100000,58897.82,expired
45010,69344,Visa,344096687732332,10/25,500000,73791.26,blocked
45011,54926,Discover,3523958314723835,01/31,500000,32842.75,active
45012,50068,Visa,5553934614361665,08/25,200000,1518.47,active
45013,15834,MasterCard,675937267325,01/29,50000,55801.41,blocked
45014,8316,Visa,5589470988599661,01/28,200000,98212.23,blocked
45015,52328,MasterCard,376143125205587,12/28,100000,73844.72,active
45016,55832,Visa,4088601409105141391,06/28,50000,70328.31,active
45017,41398,Visa,60425074592,05/31,50000,25637.87,blocked
45018,7894,Visa,4068918308180748,11/32,500000,49187.29,expired
45019,11010,American Express,2478761032605756,08/28,100000,15961.7,active
45020,31679,Discover,4625520698366352,02/33,100000,81134.76,active
45021,64186,American Express,4988800412118,01/31,50000,38938.05,blocked
45022,70447,Discover,675944088912,04/25,50000,82717.73,blocked
45023,57470,Visa,4698640741647780,03/26,50000,48228.82,active
45024,49013,American Express,502004446295,02/26,500000,81542.43,blocked
45025,28239,MasterCard,3569521530500240,09/26,200000,30691.73,active
45026,88287,Visa,2277583868691160,04/29,50000,87099.74,active
45027,12053,American Express,6011274374046006,02/30,50000,16433.74,blocked
45028,82586,MasterCard,6011252442051752,09/29,50000,47926.85,active
45029,46995,MasterCard,2716061830212661,04/27,500000,43752.3,blocked
45030,12402,MasterCard,6599546007897487,04/28,500000,99755.53,blocked
45031,88847,Visa,4517698639005346,09/34,200000,66697.99,expired
45032,17458,MasterCard,4571784646803510,11/33,200000,2270.36,active
45033,2170,Visa,379203327522374,01/30,50000,46625.37,expired
45034,19434,MasterCard,4397109155648442182,10/33,500000,38739.82,active
45035,66776,Discover,213168670663192,08/34,100000,39686.54,expired
45036,72796,Visa,6011490612400454,03/30,500000,15797.28,active
45037,99843,MasterCard,3527768548612803,01/33,500000,57739.49,blocked
45038,60031,Discover,3553928820353834,06/27,100000,51474.21,active
45039,18902,American Express,4291287930414142,10/33,50000,48550.06,expired
45040,17507,Discover,3533254911459066,08/32,500000,160.67,blocked
45041,69942,American Express,3551722382582373,06/34,50000,51129.29,blocked
45042,67915,American Express,4616523455160233881,07/33,500000,26294.82,blocked
45043,49252,Discover,4414740976224892,07/30,100000,94856.1,expired
45044,43302,MasterCard,568896364524,07/26,200000,38700.97,active
45045,61677,Discover,4162972230593259,09/26,500000,4585.68,active
45046,37735,American Express,3564847189180223,04/31,500000,8119.96,blocked
45047,79721,MasterCard,4284433323181126532,09/32,50000,88827.98,active
45048,43919,MasterCard,30254325726484,09/27,100000,39031.57,active
45049,45166,American Express,3554917254170862,04/27,200000,95576.4,expired
45050,46160,Visa,213188887817035,01/26,500000,50600.27,active
45051,38985,Discover,30336755651819,12/27,50000,89373.64,active
45052,65572,Visa,38030795323545,07/34,100000,94980.24,expired
45053,34183,Discover,4999789026870152734,12/34,200000,72244.29,blocked
45054,80210,Discover,30260183001449,04/30,500000,32033.42,blocked
45055,43659,MasterCard,4682159232426949870,12/26,100000,57153.12,blocked
45056,87977,Discover,4041748029893630,05/29,500000,40594.81,expired
45057,56412,Visa,2715398773869961,05/30,50000,26541.63,active
45058,73741,MasterCard,3546656068091192,08/31,200000,70236.05,active
45059,51055,MasterCard,4025610689269412,07/34,200000,65356.69,expired
45060,89714,MasterCard,180083446988477,11/34,100000,16681.45,expired
45061,16578,American Express,2715060565384316,08/28,100000,49902.12,expired
45062,50501,Visa,2228812826366981,12/28,200000,21156.23,blocked
45063,38664,Visa,4724800426857900,11/27,200000,9268.04,blocked
45064,46999,Visa,376271026828528,10/30,50000,24486.86,blocked
45065,95206,Discover,6011787124876323,03/29,100000,19414.64,blocked
45066,33646,Discover,371402131583105,12/28,100000,53034.52,blocked
45067,55726,American Express,3514345151682038,12/31,100000,13378.5,blocked
45068,21756,Discover,213120073305285,02/27,200000,90700.38,blocked
45069,49790,Discover,6011762857808827,09/25,200000,81180.39,expired
45070,8350,Visa,4732255917514,03/32,50000,87961.61,blocked
45071,68826,Discover,4698208156365502,10/29,500000,57948.78,active
45072,60569,Discover,4156214269884,04/31,100000,76666.96,blocked
45073,35440,Visa,3529570564856233,04/28,100000,28315.69,expired
45074,18394,Discover,213169015173145,06/25,500000,84277.07,expired
45075,17541,Discover,3589410855346320,01/30,50000,64251.41,active
45076,79005,Discover,4901517121602209897,07/29,200000,65652.59,expired
45077,12322,Discover,376255274163696,01/34,100000,5356.45,blocked
45078,4516,Visa,3553811417865081,03/33,500000,94549.97,expired
45079,39097,American Express,4458705701956016,11/34,100000,46462.41,blocked
45080,18883,American Express,180017975652666,06/28,500000,65204.59,active
45081,18024,Visa,3523547395274121,03/33,50000,56638.24,blocked
45082,61774,Discover,3597307609203627,08/27,50000,83806.11,active
45083,53655,MasterCard,3580149320819847,10/32,200000,2043.74,blocked
45084,11334,MasterCard,6553002602931978,05/30,500000,59500.8,active
45085,82484,Discover,374872729335661,05/25,200000,94758.69,blocked
45086,89225,Visa,213154114511296,02/28,200000,22123.08,active
45087,3710,Discover,6581867449193545,08/26,100000,79925.96,blocked
45088,82067,American Express,3585520287935914,10/33,50000,43492.19,active
45089,17298,Discover,30038520712138,06/30,50000,70415.38,blocked
45090,68396,Discover,3503499122072192,10/27,50000,3451.9,expired
45091,51148,MasterCard,4820960085444,12/26,50000,96989.87,blocked
45092,52186,American Express,4898821213505833,08/27,200000,93325.6,active
45093,42091,Visa,639037422743,04/25,200000,4140.83,expired
45094,16635,Visa,6011104488180286,01/27,500000,7043.71,expired
45095,81457,MasterCard,3549450744845602,08/27,100000,51979.89,expired
45096,7518,MasterCard,4887619169509764,11/29,100000,52712.01,active
45097,69504,MasterCard,6536935801401347,07/28,100000,39419.72,expired
45098,6095,MasterCard,213123646716129,06/31,200000,68752.72,blocked
45099,39583,MasterCard,4945550893210,11/31,100000,94203.41,active
45100,88640,MasterCard,4748731871246277,01/32,500000,19850.9,expired
45101,68209,Visa,180035224071710,11/25,50000,72636.5,blocked
45102,72142,MasterCard,3533809804203002,03/32,50000,84946.34,blocked
45103,67896,Visa,4295530924598,05/31,100000,25390.53,blocked
45104,37101,Visa,4768769080685682594,11/31,500000,21538.01,active
45105,12143,American Express,4580342878532643,12/29,100000,94017.87,expired
45106,8783,MasterCard,2266940006412227,10/27,500000,54226.86,expired
45107,53832,Discover,4563490102640988,09/31,200000,35058.56,blocked
45108,44123,Discover,341573086746827,08/28,50000,90506.32,blocked
45109,88522,MasterCard,6541083939876347,03/30,500000,85169.28,expired
45110,8333,Discover,6011804414881341,03/26,100000,31066.69,expired
45111,43939,American Express,346009480943210,08/32,100000,75449.98,blocked
45112,79822,Discover,3562485827488450,04/30,500000,69219.9,active
45113,32080,Visa,30516264417113,05/28,50000,54926.19,expired
45114,97868,Visa,373944221173717,02/34,200000,30512.15,blocked
45115,36032,Visa,4161502031483,07/25,50000,78530.6,expired
45116,51455,MasterCard,3580708369982657,11/26,200000,84465.06,active
45117,93441,MasterCard,2715252242407061,07/34,200000,76966.35,expired
45118,30189,American Express,38432959600967,09/34,500000,73710.53,active
45119,45624,American Express,4346249829568,03/35,100000,84345.11,active
45120,1845,American Express,502005839282,08/34,100000,43432.18,blocked
45121,53510,MasterCard,376335329754226,06/33,100000,39562.48,active
45122,94890,American Express,4586841580978218962,05/25,50000,68553.42,expired
45123,11124,American Express,30305596383114,02/34,500000,76447.45,blocked
45124,9909,Discover,3580333207244192,03/26,200000,55312.29,blocked
45125,17933,American Express,4168203923086144267,07/28,500000,48714.09,expired
45126,94424,Visa,30061043637889,10/34,50000,83868.92,expired
45127,54839,Discover,4782441464707720,06/30,50000,18470.09,active
45128,67285,Visa,3588918227067151,06/33,500000,68881.24,active
45129,4998,American Express,6571302490975782,06/31,500000,49.25,blocked
45130,42171,MasterCard,3543433730851418,01/32,100000,46040.98,active
45131,94132,Discover,2508353451946434,11/33,100000,25593.96,expired
45132,75794,Visa,4121185563723,11/30,100000,44586.98,blocked
45133,99749,Discover,213162734765028,10/29,500000,90946.84,blocked
45134,67191,MasterCard,3526246605236809,06/29,500000,81369.02,blocked
45135,21093,American Express,4841134406070773,09/34,100000,20470.78,expired
45136,29283,American Express,180072723859162,11/32,50000,24243.01,blocked
45137,81529,Discover,30395358287900,07/29,500000,35912.34,active
45138,56553,Discover,4786557174381807,01/28,500000,93898.38,active
45139,66626,MasterCard,3598412969759561,03/34,500000,29768.16,blocked
45140,37372,Visa,30184719196681,01/29,500000,21583.65,active
45141,25198,Visa,4443732986063498,01/26,500000,99585.41,blocked
45142,33994,Visa,630485599777,06/31,500000,67515.42,blocked
45143,16363,Discover,344626970797525,10/25,500000,54321.85,active
45144,72375,Visa,3525806433759297,11/34,50000,39537.3,expired
45145,63733,Visa,4883956942655,02/29,100000,30851.23,blocked
45146,53671,American Express,3580598766147404,12/26,50000,69497.29,active
45147,42799,American Express,4288038474299614727,03/27,100000,23510.33,blocked
45148,75850,Discover,6011863542595652,02/31,100000,1420.02,blocked
45149,95596,Visa,4479638297161938,07/31,500000,10779.12,blocked
45150,29321,American Express,30453853209935,05/33,100000,93436.86,blocked
45151,74820,American Express,4206507134623568,06/29,100000,26438.54,active
45152,55119,American Express,630495790952,08/31,50000,29398.89,active
45153,88016,Discover,4440267531267305,10/29,200000,77376.03,active
45154,48456,Visa,6011080693564714,07/32,100000,19516.67,blocked
45155,21453,Discover,676261052309,01/27,50000,44839.25,expired
45156,48285,American Express,2380927307870832,06/32,500000,85357.29,expired
45157,58757,MasterCard,30197011455282,03/27,50000,12557.2,blocked
45158,55982,Discover,6566345290578642,10/33,200000,38889.88,blocked
45159,86221,MasterCard,30461663944062,11/33,500000,59736.02,blocked
45160,63873,MasterCard,4017415730566786,03/35,500000,20841.97,expired
45161,12861,Visa,4278455182922740711,02/31,200000,21277.85,blocked
45162,57491,Discover,4339452677630805,11/27,100000,21953.04,expired
45163,37953,American Express,2467654287519330,12/29,200000,65316.27,expired
45164,11581,MasterCard,3567794460633453,10/26,500000,6216.71,blocked
45165,31632,Visa,6011940888358158,11/29,50000,65885.22,blocked
45166,36344,Discover,4640653550389423495,12/26,100000,77731.15,blocked
45167,43872,American Express,4554235188755380138,07/33,100000,69849.97,active
45168,3238,Visa,349520265010501,12/27,500000,3442.32,blocked
45169,72252,Visa,180022598294987,05/29,50000,50257.78,active
45170,60074,Visa,213105775062680,08/26,100000,87262.41,blocked
45171,34105,Visa,370060655638092,04/25,200000,10068.04,expired
45172,53459,MasterCard,3529553220541217,05/26,500000,12857.42,expired
45173,70747,Visa,3581100839240875,03/26,500000,69885.19,active
45174,22092,Discover,630422645626,07/34,500000,59356.0,active
45175,63837,MasterCard,180049537883463,01/27,100000,71297.35,blocked
45176,83846,Discover,2249396447445635,12/31,100000,46290.27,active
45177,18866,Visa,4996699376366179666,12/31,200000,92635.99,expired
45178,16554,Visa,347041127581177,05/25,500000,58390.9,blocked
45179,72237,MasterCard,341146038901202,12/29,200000,60460.95,active
45180,95831,American Express,4015418382310927,05/29,50000,12667.32,active
45181,50980,American Express,563601904458,11/26,200000,27954.17,blocked
45182,93793,Visa,180029669397318,02/26,500000,39485.75,blocked
