card_id,user_id,card_type,card_number,expiry_date,credit_limit,current_balance,status
66250,85475,Discover,3505447547061942,07/32,100000,22906.69,blocked
66251,37509,American Express,4470378167664195,09/33,50000,94336.14,active
66252,37197,Discover,30412451094545,03/34,200000,35336.19,blocked
66253,11877,Discover,3570601906594402,02/27,100000,70381.25,active
66254,64041,MasterCard,4821577634743536868,12/25,50000,28548.49,expired
66255,37080,American Express,213128865759486,07/28,100000,8307.31,blocked
66256,41835,Visa,4415805885956907,09/26,100000,25798.05,blocked
66257,94162,American Express,343726757983784,03/27,500000,19030.19,blocked
66258,30258,Visa,343054827556526,04/33,500000,90796.28,blocked
66259,20435,Visa,3547687363831858,10/32,50000,31579.97,active
66260,19987,Visa,4564197838460,11/34,500000,36505.36,expired
66261,50250,Discover,4723750771480,04/27,50000,99431.31,expired
66262,37025,American Express,4385805582056684,08/34,100000,7430.91,expired
66263,63528,MasterCard,38432219797645,05/26,100000,94933.67,blocked
66264,76176,American Express,4951331654882364,11/26,500000,80959.91,blocked
66265,21363,MasterCard,4699341629652,08/28,50000,5411.93,blocked
66266,75737,Visa,060449697535,11/28,500000,76181.27,expired
66267,86187,Discover,4119633129235654080,04/34,100000,57586.53,active
66268,61527,American Express,3541930469475071,12/30,100000,6160.52,blocked
66269,92116,Discover,3546782897944474,07/34,500000,57475.24,blocked
66270,29881,American Express,3586018026622215,04/28,50000,28632.37,blocked
66271,30385,Visa,6011637019989246,08/25,500000,12951.35,expired
66272,80309,MasterCard,3573576156977407,02/35,200000,76935.09,active
66273,27090,Discover,3585059223472930,09/31,50000,94680.78,expired
66274,28914,Visa,4112017117267,10/26,500000,99387.5,expired
66275,59690,Visa,4174336991489915,03/35,100000,84566.55,active
66276,51568,MasterCard,4677034869822083,07/31,50000,48562.6,blocked
66277,64069,MasterCard,4394996741713726,01/28,200000,71362.42,active
66278,95729,Visa,4991068859180346383,02/34,500000,5667.54,expired
66279,67246,American Express,38478871545574,04/32,200000,42938.03,blocked
66280,43188,Visa,342115790921889,09/32,100000,54625.16,active
66281,29885,American Express,3500453662786540,08/31,500000,75475.78,active
66282,62259,Discover,5132287369178556,07/28,50000,99694.66,active
66283,68647,Discover,3511744748956793,10/34,200000,58616.44,active
66284,21551,Visa,4901597834501,11/26,200000,45235.04,blocked
66285,12198,Discover,639073877982,01/34,100000,22552.07,active
66286,72853,Discover,502066392619,10/31,100000,96899.62,active
66287,78543,American Express,36218408490031,01/35,200000,13214.96,blocked
66288,6252,MasterCard,370512894269030,09/26,50000,73362.34,blocked
66289,83691,American Express,2720635104898489,07/34,50000,8654.44,expired
66290,91246,American Express,569520736749,06/33,100000,98880.73,expired
66291,9741,Visa,4433643666836,08/33,100000,93235.91,blocked
66292,64084,Visa,630457918070,07/33,200000,49822.86,expired
66293,29279,American Express,3524188345733517,01/30,500000,46154.56,blocked
66294,26932,American Express,30336761053612,07/30,50000,25234.11,active
66295,69840,Visa,6011711221058361,07/26,100000,57249.42,expired
66296,57215,Visa,340504513819797,10/27,50000,57930.58,active
66297,96911,MasterCard,4551972157398,10/27,50000,71776.19,expired
66298,18372,MasterCard,4001057636876956,03/31,100000,97122.67,expired
66299,14763,MasterCard,180070259378359,05/33,500000,27530.65,blocked
66300,22071,MasterCard,3579827366302330,02/35,200000,90226.77,active
66301,85636,Discover,2296987492217093,11/28,100000,33158.91,active
66302,3634,Visa,3575628332107355,02/27,50000,37187.4,blocked
66303,62639,MasterCard,5572169512235342,10/31,50000,32816.35,active
66304,12808,American Express,676332108296,11/25,200000,39164.51,expired
66305,57677,MasterCard,3522782364927257,01/27,500000,77370.64,active
66306,83663,MasterCard,3524631805232074,11/27,50000,46534.35,active
66307,75972,American Express,376241416613202,02/29,100000,5637.05,active
66308,75581,Visa,3506773535675115,03/31,100000,62988.85,expired
66309,17684,Discover,4759747429552194,04/31,50000,32488.34,expired
66310,20782,Visa,4778519827494,07/28,100000,56512.68,blocked
66311,10395,Visa,3551354792874297,04/33,500000,57873.13,expired
66312,72420,MasterCard,3500863274559160,12/26,50000,44049.49,expired
66313,35349,Visa,583043776074,02/30,200000,51354.31,active
66314,55961,Discover,3545494122304802,12/30,500000,87969.09,active
66315,32026,MasterCard,4737332775875940,02/33,100000,61662.46,blocked
66316,38309,Discover,4164916308290635,11/34,50000,52328.05,blocked
66317,12940,Discover,3549628091536078,08/34,200000,35211.63,active
66318,92647,MasterCard,4875939403519906,11/29,100000,55375.25,expired
66319,64357,MasterCard,30510234420554,07/26,500000,40873.13,blocked
66320,42059,Visa,213153516475266,02/26,200000,26805.3,expired
66321,14220,Discover,4903724112108,11/30,100000,55395.35,blocked
66322,67590,Visa,344071126361266,01/30,50000,23000.52,active
66323,86865,Discover,503886880049,03/30,200000,4173.0,active
66324,77595,Visa,4523131223540974232,06/34,50000,91718.63,expired
66325,69545,Discover,6592254580194151,06/26,200000,34850.03,blocked
66326,20074,Discover,30145339818384,06/33,50000,55590.77,active
66327,47275,Discover,2299956909201054,04/27,500000,51753.07,active
66328,49576,MasterCard,4092984161009247910,05/33,200000,89035.35,blocked
66329,89539,American Express,3597420289378229,04/34,200000,57715.21,active
66330,10285,MasterCard,2229851769372175,03/26,100000,20777.02,blocked
66331,88540,MasterCard,4342076505228865,03/28,200000,13280.66,blocked
66332,84176,American Express,3520929139938299,11/28,100000,2895.96,active
66333,21266,MasterCard,6011730492788605,08/31,50000,16568.39,blocked
66334,27179,Visa,6011559962575055,05/31,200000,32000.62,active
66335,28000,American Express,4526110364591335796,12/30,500000,74868.23,blocked
66336,33224,Discover,343172931867660,04/29,500000,85598.87,blocked
66337,35790,Discover,30328636479601,11/31,200000,75204.77,active
66338,29499,Discover,38092229852606,03/26,200000,92106.78,active
66339,10967,Visa,4074145682138561,01/30,500000,22401.59,expired
66340,72783,Visa,4795585838791040816,01/27,200000,71381.63,blocked
66341,77044,Visa,4400582809108966969,03/35,200000,79351.91,blocked
66342,45639,MasterCard,4918414293720831,11/33,500000,56906.59,expired
66343,59919,American Express,38351299117914,02/30,500000,60396.73,active
66344,84178,MasterCard,4621174490606,11/33,50000,78112.66,blocked
66345,29682,MasterCard,372094727174446,10/30,50000,71482.21,active
66346,51696,Discover,4049561444228899294,01/27,500000,61508.8,active
66347,67423,MasterCard,6504992641965666,10/29,50000,40628.18,active
66348,37949,American Express,30296620190817,02/34,200000,84880.06,active
66349,39805,Discover,3538197286649743,10/26,50000,15370.35,active
66350,1363,American Express,6539907705247057,10/31,100000,76033.47,active
66351,51022,MasterCard,36365504756722,12/34,500000,33758.45,active
66352,53513,American Express,3589108350976548,01/30,200000,36326.67,active
66353,94330,MasterCard,4011077612897824,02/32,200000,52315.12,expired
66354,3598,American Express,3538107716025372,10/34,100000,18192.4,blocked
66355,71074,Discover,30198479281053,01/26,500000,8796.86,active
66356,11734,Visa,3549038613259383,01/26,200000,3568.23,active
66357,72018,Visa,213197362352319,09/30,200000,63348.53,expired
66358,20911,Discover,213137822418987,08/34,100000,42079.27,blocked
66359,76983,Discover,4893376271075794,11/34,100000,74216.5,blocked
66360,52223,Discover,30294699020973,04/26,500000,45406.16,active
66361,30975,Discover,3566860646370335,06/26,100000,12100.36,expired
66362,36020,MasterCard,30160888573983,03/34,100000,66961.84,expired
66363,72031,Visa,5267465349624413,10/31,50000,98168.48,expired
66364,33422,Discover,2693912776414348,03/27,200000,92122.95,expired
66365,51780,Visa,3565381985718720,06/27,100000,78992.38,blocked
66366,71768,Discover,3599100144979522,09/25,200000,29227.54,blocked
66367,80825,Visa,6589411936673693,12/29,200000,3650.97,expired
66368,16735,Discover,3545895200069929,08/32,500000,91805.73,blocked
66369,92993,American Express,4026789106230006,12/30,500000,84497.18,expired
66370,27873,American Express,2279020147332827,06/30,200000,76501.73,blocked
66371,68571,American Express,675937611688,11/30,500000,88396.86,expired
66372,41504,American Express,6011076516017203,01/27,500000,72046.06,blocked
66373,26427,MasterCard,4178767363160471947,07/34,100000,98332.07,blocked
66374,73958,Visa,4706070358016977907,02/35,100000,2585.79,expired
66375,93610,Visa,6548054960137589,05/34,50000,95921.88,active
66376,39440,MasterCard,3507395419422007,04/29,500000,81434.73,blocked
66377,38369,Discover,502072374825,02/26,500000,82249.62,expired
66378,70396,American Express,4382919540147593,09/27,100000,59043.86,expired
66379,42793,MasterCard,2405746684297315,08/26,500000,99039.38,blocked
66380,87628,MasterCard,3563543982598023,08/34,100000,81695.74,expired
66381,94649,American Express,575745404542,10/29,500000,67769.43,blocked
66382,79462,Visa,30015404741086,05/29,500000,50032.19,active
66383,73873,Visa,4730866887975863,10/29,100000,57601.11,expired
66384,12510,Visa,6011191188062294,07/29,200000,38798.9,blocked
66385,85579,Visa,30262641322029,10/26,200000,52991.01,blocked
66386,99589,MasterCard,4046573881732097,10/26,500000,82662.44,blocked
66387,66370,American Express,30175129195271,11/30,200000,98165.94,active
66388,74381,Discover,579148768545,08/30,500000,61080.09,expired
66389,62962,MasterCard,4040081752483262184,10/25,50000,96626.7,expired
66390,7995,MasterCard,3557042545861414,02/30,200000,40881.18,expired
66391,25637,MasterCard,213130603689199,04/28,500000,15365.26,expired
66392,4935,Discover,30523638268917,05/31,50000,96020.0,expired
66393,27989,Visa,4622436263260,08/31,100000,69458.22,blocked
66394,40541,MasterCard,3556978060332854,05/26,50000,81147.7,active
66395,39099,MasterCard,4141412413677997,01/28,50000,30101.18,expired
66396,91887,MasterCard,213128355500713,02/33,50000,30146.16,blocked
66397,71701,American Express,30340729076061,01/32,200000,7478.06,blocked
66398,71083,American Express,4084188507214,11/29,100000,53583.22,active
66399,37690,Discover,3544456016365588,06/33,50000,84590.31,blocked
66400,32351,Discover,4897148136729,01/26,200000,92542.62,expired
66401,47108,Discover,30070371032035,08/27,200000,48868.52,blocked
66402,75149,American Express,3502085753797552,07/30,50000,77070.52,active
66403,51804,American Express,4070005332210450343,01/30,500000,78383.74,expired
66404,15421,Discover,5365711546636317,01/34,200000,59326.29,expired
66405,30666,American Express,4545654683752963076,10/32,500000,53459.61,blocked
66406,6928,MasterCard,4159293121001939,06/32,200000,28072.97,active
66407,42796,MasterCard,4859619256728073,08/32,100000,69838.78,blocked
66408,6149,Visa,2720891178793151,03/33,50000,92962.36,active
66409,56902,Discover,4106161395751246,05/34,100000,31405.17,blocked
66410,98237,Visa,3542199516842142,12/32,500000,69941.7,blocked
66411,32328,American Express,639052078875,07/30,50000,24830.94,active
66412,19670,American Express,4781646940466656,06/25,100000,6233.07,expired
66413,86300,American Express,4585555775119116,12/34,100000,54863.89,active
66414,20561,MasterCard,180070548535702,05/31,100000,82203.39,expired
66415,54485,Discover,180058165187659,10/32,200000,45399.45,expired
66416,36171,American Express,3583851840432269,12/33,100000,11412.38,expired
66417,19023,Visa,180030862674974,06/30,100000,7567.52,expired
66418,64216,MasterCard,4442520485426,03/31,200000,60.56,active
66419,52012,Visa,4377064512970859,08/26,500000,1032.31,blocked
66420,27065,MasterCard,4353818168462364,02/35,100000,83040.62,blocked
66421,80409,Discover,377783082050200,04/31,200000,81709.7,blocked
66422,21701,American Express,4397076604921,09/27,500000,86108.18,expired
66423,92178,Visa,6591222253156501,05/25,100000,66484.61,active
66424,20859,Discover,4926111771288808,12/29,200000,54136.12,blocked
66425,2114,Visa,4530419872173,02/31,200000,30336.03,expired
66426,36688,Visa,180055343532624,12/30,50000,16549.01,expired
66427,32175,Visa,3596010527666567,08/34,500000,72230.97,expired
66428,53271,Visa,2249061333580099,04/27,500000,99635.73,blocked
66429,89001,MasterCard,3582125072157287,08/25,500000,3114.24,expired
66430,5498,Visa,3530027091569026,12/31,50000,31540.84,active
66431,85271,Visa,2703058886225915,03/31,500000,52494.42,expired
66432,32487,Discover,373089859269237,02/34,100000,35288.33,active
66433,27441,Discover,347921855783048,06/28,200000,74446.46,active
66434,71918,Discover,30084569784992,05/28,100000,36892.02,active
66435,5455,American Express,5448139849021469,03/32,200000,97667.14,active
66436,75931,Discover,4989937072811979,06/31,200000,65197.12,blocked
66437,55160,MasterCard,213181160897543,03/35,100000,8273.24,blocked
66438,30996,American Express,4720664754867,09/26,500000,91412.22,blocked
66439,19716,Visa,3578286098395917,12/26,100000,10642.94,blocked
66440,72965,Discover,374390000095870,10/25,50000,24084.48,blocked
66441,71437,Visa,2245032910793656,12/33,500000,75935.57,active
66442,66330,Discover,4500331717217209133,04/31,50000,87725.92,active
66443,29303,Discover,503834889548,02/26,500000,78707.8,expired
66444,21414,American Express,4533204201034242,02/31,50000,98434.63,active
66445,11324,Visa,6555007624885134,04/31,100000,13874.18,blocked
66446,47955,Visa,213151332362601,09/27,100000,80129.35,blocked
66447,37041,Visa,4718265863478008,12/31,200000,68188.98,active
66448,91634,Visa,4709317469634178,07/27,100000,8228.71,active
66449,59671,MasterCard,372197139446854,11/30,200000,92041.88,expired
66450,6204,Discover,4564590579005909957,09/28,50000,40402.12,expired
66451,5966,American Express,6597898960178815,01/27,200000,20504.28,expired
66452,94891,American Express,4411252212365,02/30,100000,4503.11,blocked
66453,70151,Discover,4545148808525431,12/30,500000,54965.1,blocked
66454,91577,Discover,3555511755529822,06/34,50000,59566.24,expired
66455,44682,American Express,4141216520907035,07/34,100000,1499.33,blocked
66456,41225,Discover,3551599399738309,06/33,100000,14252.55,expired
66457,18863,American Express,3552600939030113,08/30,100000,6203.38,blocked
66458,8237,Discover,4430290300612881472,03/29,100000,28607.29,blocked
66459,5111,Discover,3593029389175502,02/26,100000,89062.87,active
66460,68769,MasterCard,30105419792776,05/30,500000,57991.78,expired
66461,30961,Discover,4846839936049007,03/28,200000,8919.45,active
66462,22896,MasterCard,060474103359,02/27,200000,15368.6,blocked
66463,7408,Visa,4813853005314,05/25,100000,80663.29,blocked
66464,78001,Visa,4788958054766117,01/35,200000,144.99,blocked
66465,15831,Visa,346152530126244,03/33,500000,76500.42,active
66466,61484,Discover,4384154010389339,04/34,100000,34898.93,active
66467,26281,Discover,348377040854880,04/27,200000,31471.06,expired
66468,83942,Discover,4799600925689576,02/33,100000,66106.12,expired
66469,10029,Discover,4906340674812596,10/28,500000,49492.84,active
66470,88789,Discover,4860037996148592,07/27,100000,34778.77,active
66471,20635,Visa,6542696956708397,07/32,500000,31697.54,expired
66472,25635,MasterCard,503819696314,11/31,500000,63152.8,blocked
66473,55459,Visa,6504026222913272,11/27,100000,36595.53,blocked
66474,35256,Discover,4765613428615964,11/27,500000,56774.56,expired
66475,91137,American Express,4766004992155399435,11/25,100000,40085.11,blocked
66476,31288,American Express,213181544119200,12/33,200000,4874.81,blocked
66477,15239,Discover,3552832744798309,08/32,500000,41855.34,expired
66478,65690,Discover,180062663960427,04/27,100000,53797.99,blocked
66479,38690,Visa,30360933916746,09/25,500000,56754.49,active
66480,3641,American Express,4157127167835,07/27,500000,33635.49,active
66481,72086,MasterCard,3595065122017476,02/33,200000,76846.11,expired
66482,4553,American Express,5320084257337770,01/30,100000,16067.69,expired
66483,39491,Discover,6599883195102325,09/25,200000,97235.4,blocked
66484,29178,MasterCard,4053177770562,01/26,200000,66600.94,expired
66485,94492,American Express,4908124089392,09/25,50000,19573.97,expired
66486,11750,MasterCard,3556899077891866,02/26,50000,42195.77,expired
66487,32373,American Express,6011387208870126,04/26,200000,56599.65,blocked
66488,56010,Visa,213136139026822,04/34,500000,79882.28,blocked
66489,84990,Discover,572564764031,06/30,100000,76901.68,active
66490,68039,Visa,346890894846051,08/26,50000,9310.04,expired
66491,80873,MasterCard,4871847992601643,06/25,200000,83278.11,blocked
66492,86230,MasterCard,30040323424572,01/28,50000,77669.51,expired
66493,39594,Visa,5211310802745627,03/34,200000,73423.48,expired
66494,11055,MasterCard,4472209345515504,05/27,500000,44303.44,expired
66495,98365,Discover,180035936947538,05/32,500000,4240.16,expired
66496,9193,American Express,4638887885153017,06/29,200000,22543.97,active
66497,92269,American Express,676313160159,12/25,500000,50981.33,expired
66498,43340,American Express,340800588170318,07/32,200000,20956.09,active
66499,2233,American Express,4377812577529485,03/32,100000,94587.46,active
66500,55737,Discover,3585619033490727,08/32,500000,44378.41,expired
66501,78962,Discover,180036445067016,07/33,100000,68015.49,blocked
66502,5325,American Express,4110481119791169,09/33,100000,28358.84,active
66503,71118,American Express,4961341328326753,04/32,500000,43874.58,blocked
66504,90582,MasterCard,4593433267441747,05/32,200000,37909.14,blocked
66505,1775,Discover,376208784456548,11/25,200000,43233.92,blocked
66506,16537,American Express,4170878589997340,01/33,200000,61556.86,blocked
66507,74360,MasterCard,4721026450285,11/32,200000,28388.78,blocked
66508,5774,American Express,4142589780689793,08/27,50000,2821.03,blocked
66509,4505,Discover,6011714495058943,05/33,200000,79931.34,expired
66510,34071,MasterCard,30598304887349,08/28,500000,78352.4,expired
66511,39112,MasterCard,4421872365556302,06/32,100000,20668.74,blocked
66512,43840,American Express,375058142468599,08/28,50000,95514.54,blocked
66513,23130,Discover,372169483551050,10/30,500000,38863.12,blocked
66514,17100,Visa,2400396441491341,03/30,200000,29736.29,active
66515,67977,American Express,3515901648290287,01/30,50000,94787.84,blocked
66516,85146,Visa,4651363208124673,08/29,100000,88845.83,blocked
66517,66633,Discover,213105322293572,12/34,50000,38833.93,expired
66518,1025,MasterCard,3534251786109445,03/27,500000,83866.1,blocked
66519,65469,Discover,4096346957953329321,05/29,100000,71161.24,expired
66520,87807,American Express,4446449925452034463,04/34,200000,539.52,blocked
66521,5654,Visa,630442541094,02/33,50000,17635.08,blocked
66522,38523,Discover,4144124639331011641,10/25,500000,72627.38,active
66523,18093,Visa,345569525471510,11/33,50000,69765.17,blocked
66524,95200,Discover,346302025320204,08/27,100000,1034.07,blocked
66525,4429,Discover,4796824662186934,08/25,100000,10200.08,blocked
66526,38243,American Express,5483759900424199,08/25,100000,64752.65,active
66527,40508,Discover,345053507335449,05/33,50000,42255.48,blocked
66528,75435,Visa,30097428759856,04/31,200000,59928.19,expired
66529,94883,Visa,36856323955628,11/25,50000,60912.99,blocked
66530,70696,Visa,3535822734899292,05/34,500000,18418.04,active
66531,31272,Discover,4404375772597,12/29,200000,31001.42,expired
66532,10804,American Express,4835692426684689792,05/31,200000,80651.13,blocked
66533,39606,American Express,4630072078826970,11/31,50000,64154.84,active
66534,76097,Visa,4376907955667769987,08/25,50000,77482.99,blocked
66535,76888,American Express,4180298963313636165,04/34,200000,92576.38,blocked
66536,20286,Visa,3520764520391190,08/30,100000,50798.53,expired
66537,37097,MasterCard,30530775761018,01/30,100000,98462.02,expired
66538,90484,Discover,6562168107302889,01/32,500000,76690.66,expired
66539,52847,American Express,4401660898145,03/29,200000,50837.65,expired
66540,46376,Visa,6011914197903632,08/31,100000,55752.32,active
66541,54309,MasterCard,4078107917484790752,03/31,200000,33794.46,blocked
66542,35279,MasterCard,6590772920499354,09/25,500000,21607.45,expired
66543,27351,Discover,30300132107887,06/34,100000,65459.94,active
66544,70122,Visa,180067193203875,03/34,200000,77424.48,blocked
66545,67717,MasterCard,30182120317516,04/25,200000,90396.36,blocked
66546,82214,Discover,4655086082341,10/28,200000,58352.45,active
66547,71230,Visa,30490663528807,05/34,500000,82957.78,expired
66548,39926,American Express,2720461023769101,10/34,50000,47586.85,expired
66549,92107,American Express,565261836110,03/26,50000,8844.18,expired
66550,6760,American Express,4895657816529082,06/27,500000,23155.91,active
66551,99392,Visa,213194207397427,01/27,50000,79828.13,expired
66552,75042,American Express,4177507231183,08/25,50000,88709.64,active
66553,19462,Visa,4460403767783605941,12/32,200000,58721.85,blocked
66554,32782,Discover,376473605587596,02/32,50000,29685.88,active
66555,67055,Visa,3538896615624745,04/33,100000,31836.25,blocked
66556,21830,MasterCard,2273638037417600,10/27,500000,43956.11,active
66557,70102,American Express,4781434628484,11/30,100000,66848.13,active
66558,69774,MasterCard,6011759086770364,05/33,100000,78265.91,expired
66559,51705,Discover,561894157123,06/28,100000,18477.95,blocked
66560,32379,MasterCard,4578038191976749,09/30,50000,36047.97,active
66561,39635,Visa,4698950732741439,03/30,100000,11805.1,active
66562,20468,MasterCard,346839664137027,07/31,100000,70112.8,expired
66563,17899,Visa,3550971928683671,12/25,100000,16726.13,expired
66564,17587,Visa,4586965519675,05/27,500000,89224.02,expired
66565,77285,MasterCard,349280484811243,05/33,100000,12798.91,active
66566,95253,MasterCard,30035258706530,08/27,100000,46028.83,active
66567,39044,American Express,342682024407076,12/33,100000,77605.94,expired
66568,64888,Visa,213171957867957,11/26,500000,995.41,active
66569,1419,Visa,3557881375714395,12/27,50000,27367.82,blocked
66570,27971,American Express,6011302045313420,12/33,50000,30982.13,blocked
66571,87070,Visa,30235779423249,02/31,500000,50248.76,blocked
66572,62763,American Express,584646713712,08/32,100000,37430.0,active
66573,18141,Visa,373278508361509,10/26,100000,41398.95,active
66574,61677,Visa,3589344330632535,05/33,200000,606.18,blocked
66575,54760,MasterCard,5171597320609990,03/31,100000,43490.98,expired
66576,1892,American Express,4572667904165863,11/25,50000,47859.74,expired
66577,51748,Visa,30437484721186,05/26,500000,98431.21,blocked
66578,17357,Visa,372910714607967,04/28,100000,25127.55,expired
66579,31392,MasterCard,4658074030182994,04/30,100000,78369.29,expired
66580,4240,Visa,3523732185369196,09/32,500000,78908.06,expired
66581,61309,Discover,4137209650577,07/34,500000,24390.94,active
66582,17331,American Express,4782267992315446182,01/29,500000,3351.73,expired
66583,78944,Discover,4348518735202317405,12/33,500000,30738.25,blocked
66584,56813,Discover,560165460463,08/30,200000,20952.52,blocked
66585,13942,Discover,5106125120056012,01/28,500000,32136.94,blocked
66586,82337,Discover,060410811867,06/34,100000,57739.5,active
66587,32765,Discover,3566335610230898,07/33,200000,86170.74,expired
66588,21065,MasterCard,30529416532341,12/26,500000,64081.34,active
66589,27002,American Express,4843410638890263,11/29,50000,3937.95,blocked
66590,52740,American Express,676200130034,09/30,100000,26705.95,expired
66591,67258,Discover,3586266331271695,12/31,200000,81005.29,blocked
66592,50544,American Express,4579131684133487,04/26,200000,25139.31,active
66593,94420,Discover,213171069352914,02/31,200000,95741.66,expired
66594,28458,Visa,6011424966478600,06/25,200000,74760.44,blocked
66595,74476,Visa,4404325120428813,11/31,500000,22844.46,blocked
66596,67902,Visa,3553796753221470,01/34,50000,12890.12,blocked
66597,39673,American Express,3598322707200903,09/28,50000,44863.78,expired
66598,19711,MasterCard,4717922504716870,06/33,200000,43965.22,expired
66599,43072,MasterCard,4803892159529,10/33,50000,93832.83,active
66600,35358,Discover,4265151838708,08/26,200000,32748.29,expired
66601,39969,Discover,376045570921099,06/30,50000,8874.0,active
66602,55168,MasterCard,2401632504047110,04/26,500000,34914.9,active
66603,19580,Visa,5432523834332460,12/34,200000,33479.13,expired
66604,28315,Discover,630454507512,09/27,200000,82887.3,expired
66605,78925,MasterCard,3564911104553664,04/25,500000,13127.9,expired
66606,68622,Discover,6011767562517795,01/31,100000,3378.39,blocked
66607,84846,Visa,3555758106642081,08/26,200000,86578.93,expired
66608,70684,MasterCard,377150257852895,02/34,50000,70925.43,expired
66609,73552,MasterCard,371708851869056,04/28,500000,75699.82,expired
66610,69826,Discover,4083418029972250,05/34,50000,7030.03,blocked
66611,90129,American Express,502054324038,07/34,50000,32378.51,active
66612,84681,Discover,4902464577667998263,07/34,100000,32753.89,active
66613,6580,Discover,4394220297729758,04/28,50000,6710.36,blocked
66614,54090,Discover,4572346027451720,03/33,500000,78315.98,active
66615,81891,Visa,4247884039804,07/33,100000,96353.26,active
66616,18213,American Express,2238512789342858,05/25,100000,8588.38,active
66617,78092,Discover,4543823327336187,02/30,100000,76711.26,active
66618,57721,Visa,676203032955,09/31,50000,78600.81,expired
66619,97966,American Express,4209975489606958,03/33,200000,23878.85,expired
66620,51273,American Express,346669147574896,06/28,100000,81619.87,active
66621,55197,American Express,6512190934221836,04/34,100000,17650.21,blocked
66622,57120,Visa,343580950169604,12/30,200000,85672.68,active
66623,94097,Discover,3598004185155656,03/25,200000,83720.85,blocked
66624,88418,American Express,30087340375089,07/34,100000,58303.43,active
66625,44352,Visa,30529383552660,11/26,500000,1029.33,blocked
66626,85275,MasterCard,4849208643870120,09/29,500000,96918.67,expired
66627,76015,Visa,4788897348142117,04/27,500000,85260.49,active
66628,81461,American Express,502020546284,07/28,100000,71102.0,expired
66629,50810,Visa,6011045662253839,11/27,200000,39589.92,expired
66630,90173,American Express,4509175992441,07/34,50000,16251.09,expired
66631,51162,American Express,5431986288548686,01/31,200000,30109.99,expired
66632,90871,American Express,6011935337518204,11/30,500000,64801.08,active
66633,51267,MasterCard,4988310028180,06/25,500000,99358.15,active
66634,53937,MasterCard,180097815841349,04/28,200000,3795.25,active
66635,3156,American Express,2700753205600607,12/29,200000,72594.86,blocked
66636,83795,American Express,379590790139490,03/25,50000,94184.91,expired
66637,85881,Discover,4574863271644840,10/28,50000,65414.58,blocked
66638,25700,MasterCard,6540462290422183,01/29,200000,95730.54,expired
66639,54430,American Express,3528757173864978,06/28,100000,75593.12,blocked
66640,97583,American Express,30354112761080,10/25,500000,7685.16,expired
66641,71012,MasterCard,4974476044242639719,05/26,500000,1013.15,blocked
66642,28483,Visa,4485928993341351,04/34,500000,50071.46,blocked
66643,30206,Visa,344986653399852,04/26,50000,12077.65,active
66644,19749,Discover,4582361086064601,10/30,50000,30183.48,expired
66645,1632,American Express,213190115458749,01/30,500000,98924.29,blocked
66646,10636,Discover,4537531082601723,03/28,100000,50197.27,blocked
66647,1957,American Express,4023898506348053,12/33,500000,49216.33,expired
66648,9954,Discover,6011614069655878,09/29,50000,80032.27,blocked
66649,71219,MasterCard,4457910197973217,06/31,500000,93591.37,expired
66650,49352,American Express,4914053684260,06/27,100000,6280.67,expired
66651,51978,Discover,346107018267654,06/33,200000,60295.22,expired
66652,33284,Discover,502028334378,06/33,500000,41935.33,expired
66653,48672,MasterCard,4644771348274,03/31,100000,2228.12,blocked
66654,77052,MasterCard,3558445444366790,07/32,500000,21345.84,blocked
66655,92190,Discover,371186564254777,05/33,500000,61169.78,expired
66656,59804,Visa,3595693677745157,04/33,200000,35615.73,blocked
66657,25040,Discover,340203429650947,03/35,500000,69255.59,blocked
66658,80778,Discover,3551296180078546,08/29,100000,1535.6,expired
66659,42386,Discover,630421165824,05/34,100000,36056.21,expired
66660,61922,MasterCard,3511812514509557,12/26,500000,54287.08,expired
66661,28419,Discover,2240267715009156,01/31,50000,55758.5,expired
66662,21909,MasterCard,3554398866690235,03/29,500000,28488.47,blocked
66663,97056,Discover,560349972094,11/34,50000,21953.74,expired
66664,56538,Discover,180077883982340,08/30,100000,32124.34,expired
66665,79066,Visa,3595450525838340,11/31,100000,65141.14,active
66666,21086,Discover,378443326143928,05/32,500000,24644.6,expired
66667,85954,American Express,3510854580717764,01/33,50000,9920.91,blocked
66668,22252,MasterCard,6011065925721323,02/32,100000,22568.04,blocked
66669,52242,Visa,3534906442358583,06/25,100000,18863.67,blocked
66670,86515,Discover,6011970022707879,04/32,50000,29738.86,active
66671,13305,American Express,4092588045850715317,11/33,50000,56290.89,expired
66672,80095,MasterCard,4300136819586273,08/29,50000,26236.35,expired
66673,91819,Discover,377062729794367,02/28,50000,82321.37,blocked
66674,69725,Visa,2718664897250223,07/29,500000,14312.9,expired
66675,70350,Discover,342454067252292,03/29,50000,97658.03,expired
66676,55134,MasterCard,4796024883857982995,03/26,200000,7445.53,expired
66677,87123,American Express,4653825724053030,07/33,100000,10226.38,active
66678,2022,Discover,3569784727451722,02/32,100000,23701.81,active
66679,71298,American Express,213189390508681,12/29,50000,28179.37,blocked
66680,58091,Discover,3590829843166861,10/30,100000,82483.78,active
66681,80386,Discover,372409355585186,07/30,50000,42051.03,expired
66682,89201,American Express,4639925438672718,10/27,500000,29717.68,active
66683,63230,Visa,4973497520208672,05/28,500000,40938.98,blocked
66684,20310,American Express,4694966694819108,12/27,50000,16933.55,active
